Lon,Lat,media_yy
10.926111,44.15,6.0
11.649722,44.825,19.0
11.961111,44.839722,13.0
11.942222,44.741667,16.0
11.981381,44.526485,24.0
11.87056,44.28333,15.0
12.225556,44.42,27.0
12.048889,44.219167,15.0
12.4025,44.095833,17.0
12.553333,44.0625,20.0
12.6275,43.932778,14.0
11.00694,43.91611,19.0
11.27222,43.77306,19.0
11.2875,43.78667,14.0
10.32972,43.55472,13.0
10.401667,43.738889,16.0
11.87667,43.4625,15.0
11.88889,43.46111,16.0
11.14194,43.47278,12.0
11.11917,42.77861,11.0
11.09194,43.87278,20.0
12.245833,43.456944,19.0
12.70778,42.95167,19.0
12.56611,42.80472,6.0
12.57639,43.35278,15.0
12.611667,43.273889,9.0
12.557222,43.358333,13.0
12.618611,43.317778,12.0
12.546944,43.3675,9.0
12.205833,43.133056,14.0
12.36611,43.10306,14.0
12.44194,43.08889,15.0
12.37472,43.10444,14.0
12.71333,42.74472,14.0
12.73722,42.73972,13.0
12.666389,42.743333,18.0
12.46806,43.06694,12.0
12.419722,42.551944,13.0
12.52194,42.53417,17.0
12.136667,42.737222,17.0
12.65083,42.56,22.0
12.62361,42.58194,22.0
12.65167,42.55222,23.0
12.91889,43.89333,15.0
13.50861,43.61167,13.0
13.34194,43.59889,12.0
13.3875,43.63333,15.0
12.95222,43.46806,8.0
13.245,43.52694,16.0
13.67472,43.33556,13.0
13.42861,43.285,11.0
13.61944,42.84861,12.0
13.33667,42.90056,7.0
11.87643,42.736572,10.0
12.109196,42.42212,11.0
12.962063,42.572591,8.0
12.857794,42.404687,15.0
12.726623,41.995626,16.0
12.469563,41.947448,20.0
12.266327,41.889451,14.0
12.506947,41.932892,16.0
12.568652,41.857716,19.0
12.65848,41.929474,18.0
12.447588,41.906356,16.0
12.475387,41.893971,17.0
12.34559,41.874783,17.0
12.9466,41.531405,16.0
13.830728,41.48846,29.0
13.348977,41.639609,14.0
13.348977,41.639609,24.0
13.38306,42.36417,13.0
14.21306,42.46639,17.0
14.23472,42.45639,17.0
14.33122,41.07795,18.0
14.78938,41.13146,19.0
14.27167,40.85361,24.0
14.25451,40.86369,16.0
14.78222,40.92333,20.0
14.76972,40.68389,22.0
15.44083,41.54666,13.0
15.38667,41.63083,12.0
16.766111,41.107778,16.0
17.29028,40.95667,13.0
17.2536,40.52111,9.0
17.22583,40.48861,15.0
17.26333,40.46055556,12.0
17.96055,40.64583,12.0
18.02972,40.40444,15.0
18.17361,40.16805,16.0
18.17306,40.36444,12.0
15.89143,40.288391,10.0
15.722746,41.067055,11.0
15.900698,40.334862,10.0
15.867364,40.324234,12.0
15.9548,40.315619,9.0
16.24517,39.3134,11.0
16.66921,38.8705,6.0
16.25518,38.22976,13.0
16.07022,38.39986,17.0
17.11417,39.06808,14.0
17.10135,39.10701,12.0
17.1081,39.21648,11.0
13.354215,38.124382,14.0
13.329306,38.121681,17.0
8.405278,40.831389,8.0
8.57611,40.72444,8.0
9.115,39.235833,11.0
9.016667,39.07,14.0
9.008889,39.066667,10.0
9.136389,39.260556,13.0
8.59778,39.89889,14.0
8.43028,39.17722,10.0
8.386111,39.203333,14.0
9.216389,39.8425,6.0
,,15.0
